ensembl_gene_id	go_id
17266	LOC410724	GO:0008270
17267	LOC410717	GO:0005524
17268	LOC410717	GO:0004672
17269	LOC410717	GO:0006468
17270	LOC100576543	GO:0006357
17271	LOC100576543	GO:0030374
17272	LOC100578882	
17273	LOC724625	GO:0003677
17274	LOC724625	GO:0008270
17275	LOC724625	GO:0003899
17276	LOC724625	GO:0006351
17277	LOC551768	GO:0016021
17278	LOC551768	GO:0006886
17279	LOC551768	GO:0005789
17280	LOC551768	GO:0005783
17281	LOC551768	GO:0006888
17282	LOC551768	GO:0070973
17283	LOC102655538	GO:0003755
17284	LOC102655538	GO:0000413
17285	LOC107965825	
17286	GeneID_408764	GO:0005509
17287	GeneID_408764	GO:0055085
17288	GeneID_408764	GO:0005886
17289	GeneID_408764	GO:0016020
17290	GeneID_408764	GO:0006811
17291	GeneID_408764	GO:0005245
17292	GeneID_408764	GO:0005891
17293	GeneID_408764	GO:0005216
17294	GeneID_408764	GO:0005261
17295	GeneID_408764	GO:0070588
17296	GeneID_408764	GO:0034765
17297	GeneID_408764	GO:0016021
17298	GeneID_408764	GO:0046872
17299	GeneID_408764	GO:0005244
17300	GeneID_408764	GO:0006816
17301	GeneID_408764	GO:0005262
17302	GeneID_408764	GO:0030001
17303	GeneID_408764	GO:0032991
17304	GeneID_408764	GO:0110165
17305	GeneID_408764	GO:0034220
17306	GeneID_408764	GO:0098655
17307	GeneID_408764	
17308	LOC409489	GO:0016787
17309	GeneID_107964782	
17310	LOC100577259	
17311	LOC552392	GO:0016021
17312	LOC552392	GO:0003824
17313	LOC552392	GO:0030170
17314	LOC552392	GO:0009058
17315	LOC724331	GO:0003723
17316	LOC724331	GO:0005515
17317	GeneID_107965742	
17318	LOC113218667	
17319	LOC550948	GO:0016746
17320	LOC550948	GO:0006644
17321	LOC726611	
17322	LOC113218567	GO:0005515
17323	LOC551847	GO:0045127
17324	LOC551852	
17325	LOC551852	GO:0005524
17326	LOC551852	GO:0016740
17327	LOC726796	
17328	LOC725496	GO:0003723
17329	LOC725496	GO:0006364
17330	LOC725496	GO:0008649
17331	LOC725496	GO:0000179
17332	LOC725496	GO:0000154
17333	GeneID_104794339	
17334	LOC412436	
17335	LOC551692	GO:0005634
17336	GeneID_107964695	
17337	LOC727251	GO:0003677
17338	LOC727251	GO:0006260
17339	LOC113219092	GO:0003677
17340	LOC113219092	GO:0006355
17341	LOC113219092	GO:0000981
17342	LOC409643	
17343	GeneID_107964111	
17344	LOC413796	GO:0005524
17345	LOC413796	GO:0000166
17346	LOC413796	GO:0006431
17347	LOC413796	GO:0004825
17348	LOC413796	GO:0006418
17349	LOC413796	GO:0004812
17350	LOC552632	GO:0005840
17351	LOC552632	GO:0003735
17352	LOC552632	GO:0006412
17353	LOC409826	GO:0004252
17354	LOC409826	GO:0006508
17355	LOC724673	GO:0005549
17356	LOC724673	GO:0004984
17357	LOC724673	GO:0016020
17358	LOC724673	GO:0007608
17359	LOC552707	
17360	LOC411882	GO:0005515
17361	LOC551502	GO:0004252
17362	LOC551502	GO:0006508
17363	LOC551502	GO:0005515
17364	LOC100576366	GO:0000213
17365	LOC100576366	GO:0000214
17366	LOC100576366	GO:0003676
17367	LOC100576366	GO:0006388
17368	LOC102654709	
17369	LOC413754	GO:0005634
17370	LOC413754	GO:0006355
17371	LOC413754	GO:0008270
17372	LOC413754	GO:0005515
17373	LOC413754	GO:0031507
17374	LOC724610	GO:0005515
17375	LOC727630	GO:0033179
17376	LOC727630	GO:0046961
17377	LOC727630	GO:1902600
17378	LOC727630	GO:0000220
17379	LOC726697	
17380	LOC107965670	
17381	LOC551841	GO:0016021
17382	LOC551841	GO:0006486
17383	LOC551841	GO:0005789
17384	LOC551841	GO:0005783
17385	LOC551841	GO:0016758
17386	LOC551841	GO:0006490
17387	LOC551841	GO:0042283
17388	GeneID_100629009	
17389	GeneID_677671	GO:0005549
17390	GeneID_677671	GO:0005576
17391	LOC552489	
17392	LOC408414	
17393	LOC551969	GO:0016021
17394	LOC551969	GO:0004252
17395	LOC551969	GO:0006508
17396	LOC551969	GO:0005515
17397	LOC551354	GO:0000145
17398	LOC551354	GO:0006904
17399	LOC551354	GO:0090522
17400	LOC100576096	
17401	GeneID_107964116	
17402	LOC409699	GO:0030234
17403	LOC102655747	
17404	LOC725429	GO:0016021
17405	LOC102656201	
17406	LOC552201	GO:0006914
17407	LOC552201	GO:0080025
17408	LOC552201	GO:0032266
17409	LOC552201	GO:0000045
17410	LOC552201	GO:0000407
17411	LOC552201	GO:0005515
17412	LOC100578212	GO:0060294
17413	LOC408833	GO:0016787
17414	LOC552185	
17415	LOC552185	GO:0003677
17416	LOC725893	GO:0005515
17417	LOC724979	GO:0006355
17418	LOC724979	GO:0043565
17419	LOC724979	GO:0003700
17420	LOC102654371	GO:0042302
17421	LOC411705	GO:0003676
17422	LOC411705	GO:0003824
17423	LOC411705	GO:0016791
17424	LOC411705	GO:0046856
17425	LOC411705	GO:0098793
17426	LOC411705	GO:0034595
17427	LOC411705	GO:0048488
17428	LOC408370	GO:0016021
17429	LOC113219064	
17430	GeneID_807691	GO:0016021
17431	GeneID_807691	GO:0008137
17432	GeneID_807691	GO:0070469
17433	GeneID_807691	GO:0031966
17434	GeneID_807691	GO:0016020
17435	GeneID_807691	GO:0005739
17436	GeneID_807691	GO:0022900
17437	LOC102654698	
17438	LOC409809	GO:0051082
17439	LOC409809	GO:0006457
17440	LOC409809	GO:0005524
17441	LOC409809	GO:0005829
17442	LOC409809	GO:0016887
17443	LOC409809	GO:0005832
17444	LOC409809	GO:0140662
17445	LOC410871	
17446	LOC100578255	GO:0007165
17447	LOC100578255	GO:0043087
17448	LOC100578255	GO:0005515
17449	LOC100578503	GO:0005634
17450	LOC100578503	GO:0045892
17451	LOC107965571	
17452	LOC408864	GO:0005576
17453	LOC408864	GO:0030414
17454	LOC410526	GO:0004252
17455	LOC410526	GO:0006508
17456	LOC552116	GO:0005634
17457	LOC552116	GO:0003677
17458	LOC552116	GO:0046982
17459	LOC552116	GO:0000786
17460	LOC552116	GO:0030527
17461	LOC552116	GO:0043232
17462	LOC551431	GO:0000493
17463	LOC408859	GO:0004735
17464	LOC408859	GO:0006561
17465	LOC408859	GO:0055129
17466	GeneID_726182	GO:0006869
17467	GeneID_726182	GO:0005319
17468	LOC724350	GO:0016021
17469	LOC724350	GO:0004659
17470	LOC724350	GO:0016765
17471	LOC724728	GO:0070530
17472	LOC726872	GO:0006457
17473	LOC100577407	
17474	LOC102656615	
17475	LOC107965626	
17476	LOC410452	GO:0008270
17477	LOC410452	GO:0004181
17478	LOC410452	GO:0006508
17479	LOC414038	
17480	LOC411474	GO:0017056
17481	LOC410325	GO:0003824
17482	LOC410325	GO:0070403
17483	LOC410325	GO:0005739
17484	LOC410325	GO:0016491
17485	LOC410325	GO:0006635
17486	LOC410325	GO:0016616
17487	LOC410325	GO:0003857
17488	LOC410325	GO:0006631
17489	LOC410325	GO:0004300
17490	LOC410325	GO:0016507
17491	LOC410253	GO:0006355
17492	LOC410253	GO:0003700
17493	LOC724260	GO:0003951
17494	LOC724260	GO:0006741
17495	LOC724260	GO:0019674
17496	LOC100578714	GO:0005515
17497	GeneID_107964918	
17498	LOC100576458	GO:0016021
17499	LOC100576458	GO:0071918
17500	LOC100576458	GO:0015204
17501	LOC102653634	
17502	LOC411307	GO:0016052
17503	LOC411307	GO:0050023
17504	LOC411307	GO:0009063
17505	LOC102655100	GO:0005515
17506	LOC113219001	
17507	GeneID_726526	GO:0005576
17508	GeneID_726526	GO:0005179
17509	GeneID_725103	
17510	LOC412979	GO:0016791
17511	LOC412979	GO:0004725
17512	LOC412979	GO:0008138
17513	LOC412979	GO:0016311
17514	LOC412979	GO:0006470
17515	GeneID_412484	GO:0008270
17516	GeneID_412484	GO:0045087
17517	GeneID_412484	GO:0042834
17518	GeneID_412484	GO:0009253
17519	GeneID_412484	GO:0008745
17520	GeneID_412484	GO:0002376
17521	LOC412552	GO:0003824
17522	LOC552150	GO:0035556
17523	LOC552150	GO:0016567
17524	LOC552150	GO:0040008
17525	LOC107964083	
17526	LOC413256	GO:0016021
17527	LOC408271	GO:0005096
17528	LOC408271	GO:0051056
17529	LOC408271	GO:0030695
17530	LOC412031	GO:0005515
17531	LOC102653910	
17532	LOC113219295	
17533	LOC113218872	
17534	LOC100578744	GO:0031409
17535	LOC100577905	
17536	LOC102655437	
17537	LOC412936	GO:0005506
17538	LOC412936	GO:0016705
17539	LOC412936	GO:0020037
17540	LOC412936	GO:0004497
17541	LOC726155	
17542	LOC724319	GO:0005515
17543	GeneID_410068	GO:0005549
17544	GeneID_410068	GO:0005576
17545	LOC100577107	
17546	LOC724288	GO:0005515
17547	LOC408478	GO:0016021
17548	LOC408478	GO:0055085
17549	LOC408478	GO:0022857
17550	LOC408478	GO:0016020
17551	LOC409139	GO:0016021
17552	LOC409139	GO:0005515
17553	LOC408925	GO:0008168
17554	LOC408925	GO:0016274
17555	LOC408925	GO:0018216
17556	LOC408925	GO:0006479
17557	LOC100577295	
17558	LOC726510	GO:0004725
17559	LOC726510	GO:1902751
17560	LOC726510	GO:0006470
17561	LOC113219079	
17562	LOC100576435	
17563	LOC411358	GO:0004252
17564	LOC411358	GO:0006508
17565	LOC100578168	GO:0016021
17566	LOC100578168	GO:0006486
17567	LOC100578168	GO:0016020
17568	LOC100578168	GO:0032580
17569	LOC100578168	GO:0008417
17570	LOC412623	GO:0000166
17571	LOC552519	GO:0005737
17572	LOC552519	GO:0003723
17573	LOC552519	GO:0006996
17574	LOC552519	GO:0048312
17575	LOC552519	GO:0005515
17576	GeneID_732515	
17577	LOC408277	GO:0016021
17578	LOC102655712	GO:0004521
17579	LOC102655280	
17580	LOC726642	GO:0005634
17581	LOC726642	GO:0006281
17582	LOC726642	GO:0016887
17583	LOC726642	GO:0000723
17584	LOC726642	GO:0030870
17585	LOC726642	GO:0140664
17586	LOC102654560	
17587	LOC102656513	
17588	LOC107964583	
17589	LOC408418	GO:0006886
17590	LOC408418	GO:0016192
17591	LOC408418	GO:0008289
17592	LOC408418	GO:0030131
17593	LOC113219166	
17594	LOC113218563	
17595	LOC727145	
17596	LOC113218649	
17597	LOC410788	GO:0016021
17598	LOC410788	GO:0016020
17599	LOC410788	GO:0006811
17600	LOC410788	GO:0005216
17601	LOC410788	GO:0015276
17602	LOC410788	GO:0045211
17603	LOC410788	GO:0004970
17604	LOC410788	GO:0038023
17605	LOC408310	GO:0070836
17606	LOC409386	GO:0005524
17607	LOC409386	GO:0016740
17608	LOC409378	GO:0016021
17609	LOC409378	GO:0007517
17610	LOC409378	GO:0016012
17611	LOC107965532	
17612	LOC100576286	GO:0003676
17613	LOC100576286	GO:0030234
17614	LOC409713	
17615	LOC411614	GO:0016021
17616	LOC411614	GO:0004930
17617	LOC411614	GO:0004983
17618	LOC411614	GO:0007186
17619	LOC100576644	
17620	LOC724117	GO:0016021
17621	LOC412705	GO:0006355
17622	LOC551520	GO:0005794
17623	GeneID_104796349	
17624	LOC552657	GO:0006189
17625	LOC552657	GO:0004642
17626	LOC724784	GO:0000381
17627	LOC725387	
17628	LOC409113	GO:0007165
17629	LOC409113	GO:0005515
17630	LOC551499	GO:0016021
17631	LOC551499	GO:0005789
17632	LOC551499	GO:0019915
17633	LOC551499	GO:0034389
17634	LOC551499	GO:0106399
17635	LOC410627	GO:0005737
17636	LOC410627	GO:0070006
17637	LOC410627	GO:0030145
17638	LOC410627	GO:0006508
17639	LOC410627	GO:0019538
17640	LOC100576262	
17641	LOC551526	
17642	GeneID_100629071	
17643	LOC411366	
17644	LOC409204	GO:0004252
17645	LOC409204	GO:0006508
17646	LOC552806	GO:0005524
17647	LOC552806	GO:0016887
17648	LOC100578128	
17649	LOC102656015	
17650	LOC102656910	
17651	GeneID_406116	
17652	GeneID_406116	GO:0005576
17653	LOC552266	GO:0005840
17654	LOC552266	GO:0003735
17655	LOC552266	GO:0006412
17656	LOC102656620	
17657	LOC552812	GO:0005515
17658	LOC724524	GO:0005634
17659	LOC724524	GO:0006355
17660	LOC551457	GO:0007219
17661	LOC551457	GO:0036066
17662	LOC551457	GO:0046922
17663	LOC409608	
17664	LOC107965199	GO:0008194
17665	LOC107964072	
17666	LOC408722	GO:0005890
17667	LOC408722	GO:0006813
17668	LOC408722	GO:0006814
17669	LOC102653813	
17670	LOC102655466	GO:0005525
17671	LOC102655466	GO:0003924
17672	LOC408841	
17673	LOC408841	GO:0016020
17674	LOC408841	GO:0016021
17675	LOC408841	GO:0006811
17676	LOC408841	GO:0005244
17677	LOC408841	GO:0034765
17678	LOC408841	GO:0006816
17679	LOC408841	GO:0005262
17680	LOC408841	GO:0070588
17681	LOC102656334	
17682	GeneID_100629103	
17683	LOC727495	GO:0005524
17684	LOC727495	GO:0000166
17685	LOC727495	GO:0002161
17686	LOC727495	GO:0006438
17687	LOC727495	GO:0004832
17688	LOC727495	GO:0006418
17689	LOC727495	GO:0004812
17690	LOC113219262	
17691	LOC409396	GO:0003676
17692	LOC409396	GO:0003723
17693	LOC409396	GO:0008190
17694	LOC409396	GO:0045727
17695	LOC410013	GO:0005509
17696	LOC107964262	GO:0016021
17697	LOC113218976	
17698	LOC102654992	
17699	LOC726118	
17700	LOC408821	GO:0003779
17701	LOC408821	GO:0030036
17702	LOC408821	GO:0016043
17703	LOC113218564	
17704	LOC410556	
17705	LOC551252	
17706	LOC409538	GO:0016021
17707	LOC551193	
17708	LOC100577332	GO:0006355
17709	LOC100577332	GO:0008270
17710	LOC100577332	GO:0006357
17711	LOC100577332	GO:0043565
17712	LOC100577332	GO:0003700
17713	LOC102654968	
17714	LOC410820	GO:0016021
17715	LOC410820	GO:1902600
17716	LOC410820	GO:0015252
17717	LOC113218981	
17718	LOC406142	GO:0042742
17719	LOC406142	GO:0045087
17720	LOC406142	GO:0002376
17721	LOC551702	
17722	LOC102653761	
17723	LOC100578467	
17724	LOC100576718	
17725	LOC113219167	
17726	LOC113218799	
17727	LOC412187	GO:0005515
17728	LOC725760	GO:0016021
17729	LOC107964008	
17730	LOC410188	GO:0005840
17731	LOC410188	GO:0003735
17732	LOC410188	GO:0006412
17733	LOC410188	GO:0003723
17734	LOC410188	GO:0015934
17735	LOC102655054	GO:0007165
17736	LOC102655054	GO:0016791
17737	LOC102655054	GO:0008138
17738	LOC102655054	GO:0016311
17739	LOC102655054	GO:0006470
17740	LOC100577783	
17741	LOC102654008	
17742	GeneID_100629066	
17743	LOC412331	
17744	LOC113218761	
17745	LOC100576128	
17746	LOC410142	GO:0046983
17747	GeneID_107965015	
17748	LOC408480	
17749	LOC409866	GO:0005524
17750	LOC409866	GO:0003676
17751	LOC409866	GO:0003724
17752	LOC552588	GO:0006629
17753	LOC552588	GO:0016788
17754	LOC113219013	
17755	LOC411070	GO:0051726
17756	LOC411070	GO:0018024
17757	LOC411070	GO:0034729
17758	LOC411070	GO:0031151
17759	LOC411070	
17760	LOC100576333	
17761	LOC100576732	
17762	LOC725457	GO:0016020
17763	LOC725457	GO:0006814
17764	LOC725457	GO:0005272
17765	LOC410676	GO:0005524
17766	LOC410676	GO:0005634
17767	LOC410676	GO:0016887
17768	LOC410676	GO:0004017
17769	LOC410040	
17770	LOC410040	GO:0003676
17771	LOC410040	GO:0003723
17772	LOC727308	GO:0016020
17773	LOC551665	GO:0016021
17774	LOC551665	GO:0015293
17775	LOC551665	GO:0008643
17776	LOC725634	GO:0005102
17777	LOC107965063	
17778	LOC552725	GO:0016772
17779	LOC100576283	
17780	LOC102654482	
17781	LOC413488	GO:0005085
17782	LOC413488	GO:0005515
17783	LOC552527	
17784	LOC726369	GO:0004045
17785	LOC551623	
17786	LOC551623	GO:0003676
17787	LOC551623	GO:0003723
17788	LOC408444	GO:0003779
17789	LOC408444	GO:0005524
17790	LOC408444	GO:0016459
17791	LOC408444	GO:0003774
17792	LOC408444	GO:0005856
17793	LOC408444	GO:0007605
17794	LOC408444	GO:0005515
17795	NC_001566.1:360..429_df_g	
17796	LOC726051	GO:0005524
17797	LOC726051	GO:0004672
17798	LOC726051	GO:0006468
17799	LOC726051	GO:0005515
17800	LOC726179	
17801	LOC551555	
17802	LOC100578316	
17803	LOC409665	GO:0051015
17804	LOC102655522	
17805	LOC552470	GO:0051879
17806	LOC551506	GO:0005634
17807	LOC551506	GO:0003677
17808	LOC551506	GO:0006355
17809	LOC551506	GO:0043565
17810	LOC551506	GO:0003700
17811	LOC551506	GO:0000981
17812	LOC551506	GO:0006357
17813	LOC724924	
17814	LOC551283	GO:0005524
17815	LOC551283	GO:0016740
17816	LOC409845	GO:0016021
17817	LOC409845	GO:0055085
17818	LOC409845	GO:0016020
17819	LOC409845	GO:0006811
17820	LOC409845	GO:0034765
17821	LOC409845	GO:0005216
17822	LOC409845	GO:0006813
17823	LOC409845	GO:0005249
17824	LOC100578542	
17825	LOC409559	GO:0016409
17826	LOC409559	GO:0005515
17827	LOC409369	GO:0016021
17828	LOC102653852	
17829	LOC726139	GO:0005515
17830	LOC726076	GO:0035735
17831	LOC107964894	
17832	LOC725684	
17833	LOC413987	
17834	LOC102655153	GO:0016021
17835	LOC102655153	GO:0055085
17836	LOC102655153	GO:0022857
17837	LOC102655153	GO:0016020
17838	GeneID_107965298	
17839	LOC102655365	
17840	LOC102656608	
17841	LOC113218883	
17842	LOC107965489	
17843	LOC410114	GO:0055085
17844	LOC410114	GO:0022857
17845	LOC410114	GO:0016020
17846	LOC725529	GO:0003824
17847	LOC725529	GO:0030170
17848	LOC725529	GO:0009058
17849	LOC107965271	
17850	LOC552485	GO:0006499
17851	LOC552485	GO:0004379
17852	LOC100577161	
17853	LOC725842	GO:0016021
17854	LOC725842	GO:0009922
17855	LOC413408	GO:0016021
17856	LOC413408	GO:0016020
17857	LOC408896	GO:0030215
17858	LOC408896	GO:0005515
17859	LOC102656258	GO:0005634
17860	LOC102656258	GO:0051028
17861	LOC102656258	GO:0005515
17862	LOC408601	GO:0006281
17863	LOC408601	GO:0003824
17864	LOC408601	GO:0003677
17865	LOC408601	GO:0033699
17866	LOC113219375	
17867	LOC100578162	
17868	LOC409176	
17869	LOC725106	GO:0008194
17870	GeneID_100315675	
17871	LOC410438	GO:0004252
17872	LOC410438	GO:0008236
17873	LOC410438	GO:0006508
17874	LOC102655249	
17875	LOC409735	GO:0046982
17876	LOC409735	GO:0005669
17877	LOC409735	GO:0000124
17878	LOC409735	GO:0006367
17879	LOC409735	GO:0046695
17880	LOC409735	GO:0016251
17881	LOC113219178	
17882	LOC724811	GO:0003824
17883	LOC724811	GO:0030170
17884	LOC724811	GO:0009058
17885	LOC724811	GO:0006520
17886	LOC724811	GO:0070189
17887	LOC724811	GO:0036137
17888	LOC408792	GO:0003779
17889	LOC408792	GO:0005856
17890	LOC408792	GO:0005198
17891	LOC408792	GO:0008092
17892	GeneID_727161	
17893	LOC408401	
17894	LOC102655794	
17895	LOC107964575	
17896	LOC726354	
17897	LOC412487	GO:0005509
17898	LOC412487	GO:0005544
17899	LOC724563	GO:0016021
17900	LOC724563	GO:0005576
17901	LOC724563	GO:0004867
17902	LOC724563	GO:0030414
17903	LOC724563	GO:0004857
17904	LOC552187	GO:0016021
17905	LOC552187	GO:0005515
17906	LOC727622	GO:0003824
17907	LOC727622	GO:0008483
17908	LOC727622	GO:0030170
17909	LOC727622	GO:0009058
17910	LOC727622	GO:0006520
17911	LOC107966054	
17912	LOC113218701	
17913	LOC409520	GO:0005737
17914	LOC409520	GO:0005975
17915	LOC409520	GO:0004342
17916	LOC409520	GO:0006044
17917	LOC726113	
17918	GeneID_408485	GO:0008191
17919	GeneID_408485	GO:0005515
17920	GeneID_408485	GO:1904684
17921	LOC107965577	
17922	LOC102656658	
17923	LOC102656587	GO:0005525
17924	LOC102656587	GO:0003924
17925	LOC102656587	GO:0007165
17926	LOC102656587	GO:0016020
17927	LOC410530	GO:0016021
17928	LOC410530	GO:0016791
17929	LOC410530	GO:0004035
17930	LOC100578361	
17931	LOC409019	GO:0016021
17932	LOC409019	GO:0016020
17933	LOC552457	GO:0016614
17934	LOC552457	GO:0050660
17935	LOC102653977	
17936	LOC552829	GO:0016788
17937	LOC552829	GO:0004620
17938	LOC408857	
17939	LOC724752	GO:0008270
17940	LOC724752	GO:0005515
17941	LOC551179	GO:0005506
17942	LOC551179	GO:0016705
17943	LOC551179	GO:0020037
17944	LOC551179	GO:0004497
17945	LOC551686	
17946	LOC113219207	
17947	LOC552763	GO:0005524
17948	LOC552763	GO:0006270
17949	LOC552763	GO:0016887
17950	LOC552763	GO:0051301
17951	LOC113219082	
17952	GeneID_113218615	
17953	LOC412345	
17954	LOC100577578	GO:0008270
17955	LOC100577578	GO:0003755
17956	LOC100577578	GO:0000413
17957	LOC409010	GO:0031396
17958	LOC408917	GO:0005524
17959	LOC408917	GO:0004672
17960	LOC408917	GO:0004707
17961	LOC408917	GO:0006468
17962	LOC408917	GO:0016301
17963	LOC408917	GO:0016310
17964	LOC408448	
17965	LOC107965807	
17966	LOC113219072	
17967	LOC107964644	
17968	LOC726254	GO:0046872
17969	LOC726254	GO:0006511
17970	LOC726254	GO:0061630
17971	LOC726254	GO:0016567
17972	LOC726254	GO:0004842
17973	LOC726254	GO:0005515
17974	GeneID_725259	GO:0003723
17975	GeneID_725259	GO:0003743
17976	GeneID_725259	GO:0005515
17977	GeneID_725259	GO:0003729
17978	LOC107965614	
17979	LOC726669	GO:0016021
17980	LOC411239	GO:0006886
17981	LOC411239	GO:0017119
17982	LOC102654313	
17983	LOC413471	GO:0005524
17984	LOC413471	GO:0016021
17985	LOC413471	GO:0016887
17986	LOC413471	GO:0008556
17987	LOC413471	GO:0000166
17988	LOC413471	GO:0006813
17989	LOC413471	GO:0005215
17990	LOC113219065	
17991	LOC107964284	
17992	LOC411150	
17993	LOC552096	GO:0008270
17994	LOC552096	GO:0004181
17995	LOC552096	GO:0006508
17996	LOC410601	
17997	LOC412379	GO:0046872
17998	LOC412379	GO:0005524
17999	LOC412379	GO:0016021
18000	LOC412379	GO:0016887
18001	LOC412379	GO:0005507
18002	LOC412379	GO:0006812
18003	LOC412379	GO:0000166
18004	LOC412379	GO:0019829
18005	LOC412379	GO:0005215
18006	LOC410417	GO:0016791
18007	LOC410417	GO:0004725
18008	LOC410417	GO:0016311
18009	LOC410417	GO:0006470
18010	LOC410417	GO:0005515
18011	LOC410999	GO:0016491
18012	LOC100577358	GO:0070286
18013	LOC412780	GO:0016021
18014	LOC411103	GO:0005840
18015	LOC411103	GO:0003735
18016	LOC411103	GO:0006412
18017	LOC411103	GO:0003723
18018	LOC100578804	
18019	LOC726743	GO:0005634
18020	LOC726743	GO:0006355
18021	LOC726743	GO:0043565
18022	LOC726743	GO:0005515
18023	LOC409351	GO:0019904
18024	LOC552275	GO:0003677
18025	LOC552275	GO:0015074
18026	LOC552275	GO:0006313
18027	LOC552275	
18028	LOC725309	
18029	LOC102653929	
18030	LOC409034	
18031	LOC724928	GO:0015631
18032	LOC724928	GO:0000902
18033	LOC724928	GO:0007023
18034	LOC107964703	
18035	LOC410080	GO:0016768
18036	LOC410080	GO:0006597
18037	LOC727035	GO:0005634
18038	LOC727035	GO:0003677
18039	LOC727035	GO:0006355
18040	LOC727035	GO:0007275
18041	LOC726915	GO:0005515
18042	LOC100576690	
18043	LOC113218907	
18044	LOC100576592	
18045	LOC725343	GO:0003824
18046	LOC725343	GO:0071949
18047	LOC725343	GO:0050660
18048	LOC725343	GO:0008610
18049	LOC725343	GO:0008609
18050	LOC551658	GO:0035303
18051	LOC411896	GO:0004252
18052	LOC411896	GO:0008236
18053	LOC411896	GO:0006508
18054	LOC411670	GO:0046872
18055	LOC411670	GO:0005515
18056	LOC551087	GO:0005515
18057	LOC551031	GO:0008083
18058	LOC113219390	
18059	LOC107965076	
18060	LOC102655889	
18061	LOC102654995	
18062	LOC413078	
18063	LOC413078	GO:0016021
18064	LOC413078	GO:0005789
18065	LOC413078	GO:0006633
18066	LOC413078	GO:0102344
18067	LOC413078	GO:0102345
18068	LOC413078	GO:0102343
18069	LOC413078	GO:0102158
18070	LOC409923	GO:0004222
18071	LOC409923	GO:0016020
18072	LOC409923	GO:0007155
18073	LOC409923	GO:0006508
18074	LOC726276	
18075	LOC726472	GO:0016020
18076	LOC726472	GO:0016021
18077	LOC107964291	
18078	LOC102655600	
18079	LOC727309	GO:0045454
18080	LOC727309	GO:0009055
18081	LOC727309	GO:0015035
18082	LOC727309	GO:0097573
18083	LOC727309	GO:0019153
18084	LOC102653621	
18085	LOC100576755	
18086	GeneID_100578127	
18087	LOC724138	
18088	LOC726980	
18089	LOC113218677	
18090	LOC100578890	GO:0006392
18091	LOC410728	GO:0016021
18092	LOC410728	GO:0005887
18093	LOC102653994	
18094	LOC410541	GO:0046872
18095	LOC100577551	
18096	LOC413265	GO:0055085
18097	LOC413265	GO:0005840
18098	LOC413265	GO:0003735
18099	LOC413265	GO:0006412
18100	LOC413265	GO:0016020
18101	LOC413265	GO:0006811
18102	LOC413265	GO:0005216
18103	LOC413265	GO:0005515
18104	LOC413265	GO:0016021
18105	LOC413265	GO:0034220
18106	LOC413265	GO:0050896
18107	LOC413265	GO:0034703
18108	LOC551539	
18109	GeneID_100577181	GO:0005549
18110	GeneID_100577181	GO:0004984
18111	GeneID_100577181	GO:0016020
18112	GeneID_100577181	GO:0007608
18113	GeneID_100577181	GO:0016021
18114	GeneID_100577181	GO:0007165
18115	GeneID_100577181	GO:0005886
18116	LOC408934	GO:0016746
18117	LOC100576225	
18118	LOC726028	
18119	LOC724986	
18120	LOC726029	GO:0003676
18121	LOC726029	GO:0003723
18122	LOC107965241	
18123	LOC412353	GO:0005515
18124	LOC413250	GO:0003824
18125	LOC413250	GO:0016740
18126	LOC413250	GO:0051539
18127	LOC413250	GO:0006400
18128	LOC413250	GO:0035596
18129	LOC413250	GO:0051536
18130	LOC413250	GO:0035598
18131	LOC413250	GO:0035600
18132	LOC102655357	
18133	LOC727030	GO:0016791
18134	LOC727030	GO:0046856
18135	LOC727030	GO:0052866
18136	LOC727030	GO:0016311
18137	LOC727030	GO:0046872
18138	LOC727030	GO:0004725
18139	LOC107965803	
18140	GeneID_104796167	
18141	LOC113218769	
18142	LOC102654839	
18143	LOC551498	GO:0005515
18144	LOC726827	
18145	LOC725798	
18146	LOC410872	GO:0008641
18147	LOC410872	GO:0036211
18148	LOC410856	GO:0015935
18149	LOC410856	GO:0005761
18150	LOC410856	GO:0006915
18151	LOC100577452	GO:0016021
18152	GeneID_732514	
18153	LOC409020	GO:0005515
18154	LOC413386	GO:0006629
18155	LOC413386	GO:0016298
18156	LOC552251	GO:0003677
18157	LOC552251	GO:0006355
18158	LOC552251	GO:0000981
18159	LOC550956	GO:0016836
18160	LOC102654842	
18161	LOC725740	
18162	LOC412546	GO:0005524
18163	LOC412546	GO:0005634
18164	LOC412546	GO:0006281
18165	LOC412546	GO:0003676
18166	LOC412546	GO:0003677
18167	LOC412546	GO:0003678
18168	LOC412546	GO:0006260
18169	LOC412546	GO:0004386
18170	LOC412546	GO:0006139
18171	LOC412546	GO:0006310
18172	LOC412546	GO:0000723
18173	LOC412546	GO:0016818
18174	LOC412578	GO:0016592
18175	LOC113218621	
18176	LOC724508	
18177	LOC102655805	
18178	LOC726840	GO:0015031
18179	LOC726840	GO:0030173
18180	LOC726599	GO:0008237
18181	LOC726599	GO:0016020
18182	LOC726599	GO:0008241
18183	LOC726599	GO:0006508
18184	LOC102653963	
18185	LOC107964272	
18186	LOC411253	GO:0016020
18187	LOC107964990	
18188	LOC724875	GO:0003714
18189	LOC724398	
18190	LOC107965348	
18191	LOC100576231	
18192	LOC411734	GO:0005524
18193	LOC411734	GO:0000166
18194	LOC411734	GO:0002161
18195	LOC411734	GO:0006438
